2006.536	25.0	0.0	3.5
2006.621	25.9	0.0	3.4
2006.706	26.0	0.0	3.3
2006.788	23.7	0.0	3.1
2006.873	21.1	0.0	2.9
2006.955	20.2	0.0	2.9
2007.040	19.8	0.0	2.9
2007.125	19.0	0.0	2.9
2007.202	17.7	0.0	2.8
2007.287	16.4	0.0	2.8
2007.369	14.4	0.0	2.8
2007.454	12.8	0.0	2.7
2007.536	11.6	0.0	2.7
2007.621	9.9	0.0	2.7
2007.706	9.6	0.0	2.6
2007.788	9.9	0.0	2.6
2007.873	9.2	0.0	2.6
2007.955	7.9	0.0	2.6
2008.040	6.6	0.0	2.5
2008.125	5.6	0.0	2.5
2008.204	5.1	0.0	2.5
2008.289	5.1	0.0	2.6
2008.371	5.4	0.0	2.6
2008.455	4.8	0.0	2.5
2008.537	4.0	0.0	2.4
2008.622	3.8	0.0	2.4
2008.707	3.2	0.0	2.4
2008.789	2.4	0.0	2.3
2008.873	2.3	0.0	2.3
2008.955	2.2	0.0	2.3
2009.040	2.5	0.0	2.3
2009.125	2.7	0.0	2.3
2009.202	2.9	0.0	2.3
2009.287	3.3	0.0	2.3
2009.369	3.5	0.0	2.3
2009.454	4.1	0.0	2.4
2009.536	5.5	0.0	2.5
2009.621	7.4	0.0	2.6
2009.706	9.5	0.0	2.7
2009.788	10.9	0.0	2.8
2009.873	11.7	0.0	2.9
2009.955	12.7	0.0	2.9
2010.040	14.0	0.0	3.0
2010.125	16.1	0.0	3.1
2010.202	18.5	0.0	3.2
2010.287	20.8	0.0	3.3
2010.369	23.1	0.0	3.4
2010.454	24.6	0.0	3.4
2010.536	25.2	0.0	3.4
2010.621	26.4	0.0	3.6
2010.706	29.5	0.0	3.9
2010.788	34.5	0.0	4.2
2010.873	39.1	0.0	4.4
2010.955	42.5	0.0	4.5
2011.040	45.7	0.0	4.6
2011.125	48.8	0.0	4.8
2011.202	53.8	0.0	5.1
2011.287	61.1	0.0	5.6
2011.369	69.3	0.0	6.1
2011.454	77.2	0.0	6.6
2011.536	83.6	0.0	6.9
2011.621	86.3	0.0	7.0
2011.706	86.6	0.0	7.0
2011.788	87.4	0.0	7.1
2011.873	89.4	0.0	7.2
2011.955	92.5	0.0	7.3
2012.040	95.5	0.0	7.4
2012.125	98.1	0.0	7.5
2012.204	98.3	0.0	7.5
2012.289	95.1	0.0	7.3
2012.371	90.9	0.0	7.0
2012.455	86.6	0.0	6.7
2012.537	84.5	0.0	6.5
2012.622	85.1	0.0	6.5
2012.707	85.3	0.0	6.5
2012.789	85.8	0.0	6.4
2012.873	87.7	0.0	6.5
2012.955	88.1	0.0	6.5
2013.040	86.8	0.0	6.4
2013.125	86.1	0.0	6.4
2013.202	84.4	0.0	6.2
2013.287	84.3	0.0	6.2
2013.369	87.0	0.0	6.5
2013.454	90.9	0.0	6.7
2013.536	94.6	0.0	7.0
2013.621	99.0	0.0	7.3
2013.706	104.6	0.0	7.7
2013.788	107.0	0.0	7.8
2013.873	106.9	0.0	7.8
2013.955	107.6	0.0	7.8
2014.040	109.3	0.0	7.9
2014.125	110.5	0.0	8.0
2014.202	114.3	0.0	8.2
2014.287	116.4	0.0	8.2
2014.369	115.0	0.0	8.2
2014.454	114.1	0.0	8.1
2014.536	112.6	0.0	8.0
2014.621	108.3	0.0	7.8
2014.706	101.9	0.0	7.4
2014.788	97.3	0.0	7.3
2014.873	94.7	0.0	7.4
2014.955	92.2	0.0	7.4
2015.040	89.3	0.0	7.3
2015.125	86.1	0.0	7.2
2015.202	82.1	0.0	7.0
2015.287	78.9	0.0	6.8
2015.369	76.1	0.0	6.6
2015.454	72.1	0.0	6.4
2015.536	68.3	0.0	6.2
2015.621	66.4	0.0	6.0
2015.706	65.9	0.0	6.0
2015.788	64.3	0.0	5.9
2015.873	61.2	0.0	5.5
2015.955	57.8	0.0	5.1
2016.040	54.4	0.0	4.9
2016.125	52.5	0.0	4.8
2016.204	50.4	0.0	4.6
2016.289	47.8	0.0	4.4
2016.371	44.8	0.0	4.2
2016.455	41.5	0.0	4.0
2016.537	38.5	0.0	3.8
2016.622	36.0	0.0	3.6
2016.707	33.2	0.0	3.5
2016.789	31.5	0.0	3.4
2016.873	29.9	0.0	3.3
2016.955	28.5	0.0	3.1
2017.040	27.8	0.0	3.1
2017.125	26.5	0.0	2.9
2017.202	25.7	0.0	2.9
2017.287	24.8	0.0	2.8
2017.369	23.3	0.0	2.7
2017.454	22.2	0.0	2.6
2017.536	21.0	0.0	2.6
2017.621	19.6	0.0	2.4
2017.706	18.3	0.0	2.2
2017.788	16.7	0.0	2.1
2017.873	15.4	0.0	1.9
2017.955	15.1	0.0	1.9
2018.040	14.2	0.0	1.9
2018.125	12.6	0.0	1.7
2018.202	9.9	0.0	1.4
2018.287	7.8	0.0	1.1
2018.369	7.5	0.0	1.1
2018.454	7.2	0.0	1.1
2018.536	7.0	0.0	1.1
2018.621	6.7	0.0	1.0
2018.706	6.5	0.0	1.0
2018.788	6.8	0.0	1.0
2018.873	6.7	0.0	0.9
2018.955	6.0	0.0	0.8
2019.040	5.4	0.0	0.7
2019.125	5.0	0.0	0.7
2019.202	4.6	0.0	0.7
2019.287	4.3	0.0	0.6
2019.369	3.9	0.0	0.6
2019.454	3.7	0.0	0.5
2019.536	3.5	0.0	0.5
2019.621	3.4	0.0	0.5
2019.706	3.1	0.0	0.5
2019.788	2.6	0.0	0.4
2019.873	2.0	0.0	0.4
2019.955	1.8	0.0	0.4
2020.040	2.2	0.0	0.8
2020.125	2.7	0.0	1.4
2020.204	3.0	0.0	1.7
2020.289	3.6	0.0	2.3
2020.371	5.6	0.0	3.2
2020.455	7.9	0.0	3.8
2020.537	9.0	0.0	4.1
2020.622	9.5	0.0	4.3
2020.707	10.5	0.0	4.6
2020.789	11.9	0.0	4.9
2020.873	13.6	0.0	5.2
